Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	Avrg_Cosine
Berücksichtigung	22	6.50	2.02	27	2.74	2.44	19	2.89	2.79	16	1	219807	Umstand	3389	13568.5363362857	Interesse	1988	5081.18584014788	Grundsatz	1006	3742.82839995804	Besonderheit	821	3125.3378957629	Tatsache	967	3066.15908969972	Faktor	929	2907.28110397808	Kriterium	740	2264.10162233692	Bedürfnis	772	2174.53398973577	Einzelfall	590	2000.88479566685	Anforderung	746	1852.08160075902	0.9501703952618085
Exekution	22	1.18	2.36	27	6.85	3.08	8	8.38	1.51	9	2	8062	Verhaftung	22	116.45888330897	Zahl	43	105.903403285093	Tag	74	96.1592995549776	Soldat	30	94.0046664214373	Befehl	22	79.8700967575403	Entführung	13	65.2562533584097	Vergewaltigung	14	64.3228294112112	Geisel	12	59.4511117710346	Beginn	21	38.8623511031878	Gegner	19	38.6784814005065	0.8949143476722631
Zerschlagung	30	3.03	2.41	27	6.00	2.67	29	5.24	2.91	12	2	13354	Konzern	209	1116.4767022777	Faschismus	130	833.619092164233	Unternehmen	235	700.660493093075	Bahn	118	499.888936654173	Struktur	120	453.336381958142	Staat	104	299.08701400263	Organisation	66	195.859184734228	Bank	58	155.609262509471	Kapitalismus	33	136.746859947204	Aufstand	29	130.435227791565	0.936695295164957
Widmung	22	7.36	2.26	21	3.57	2.91	21	5.86	2.59	7	4	21789	Autor	470	1968.77088913012	Buch	300	798.078101665472	Unterschrift	126	604.934310133263	Autorin	132	584.263649772346	Titel	93	231.878077471793	Exemplar	57	201.211888563222	Rahmen	94	198.013360407347	Straße	91	183.11296407022	Bleistift	29	139.884080918889	Stempel	27	110.620081855735	0.9691357218671037
Vergünstigung	25	6.76	1.76	22	3.86	2.64	25	4.48	2.76	13	4	26061	Anspruch	341	1128.37829520136	Genuss	186	853.444234919444	Vorteil	228	734.193248336069	Ermäßigung	73	424.239079067517	Leistung	159	352.031954524565	Angebot	161	351.371310034419	Student	98	296.031646490831	Zuschuss	65	251.186207429818	Mitglied	127	246.729088714262	Prämie	53	230.826385193345	0.9134124800802349
Ausnahme	28	5.29	1.84	27	4.15	3.01	24	3.71	3.42	8	1	524926	Regel	4083	12512.1507874219	Einzelfall	925	3022.64420888865	Befreiung	631	2188.43837726843	Grundsatz	555	1416.61432161671	Verbot	403	1015.58193086152	Ausnahme	444	788.97655458139	Gesetz	580	714.171969249299	Regelung	435	657.414905678545	Antrag	484	653.61860739884	Zulassung	266	624.295775003833	0.9184146627237235
Büstenhalter	24	7.13	1.87	17	4.00	2.89	22	8.45	2.63	12	3	2084	Frau	32	73.9403618372728	Träger	13	56.9530624607215	Größe	13	41.40589467677	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Kartoffel	27	6.30	2.48	29	1.10	1.99	19	8.68	3.13	9	3	148294	Gemüse	4297	25804.5262862021	Getreide	1738	10659.2625473537	Zwiebel	1734	10520.966333337	Brot	1323	6175.94184672801	Sack	1174	6141.3904423867	Bohne	821	4867.22533227501	Fleisch	1076	4414.41029998778	Salat	804	4130.6456689348	Apfel	770	3589.00555994515	Obst	729	3325.52181316129	0.9201799344075366
Kerze	28	6.86	2.14	12	3.17	2.72	21	9.43	1.66	5	3	133956	Licht	1815	6745.68009570379	Blume	1222	6087.94956907316	Schein	836	4386.88990435029	Fackel	624	3857.68296134485	Flamme	427	1884.62210541687	Kerze	340	1436.89380514223	Streichholz	230	1418.75069983367	Docht	192	1298.38160666012	Altar	237	1010.76590882429	Seife	208	1002.72964378934	0.8950621412127149
Säufer	29	2.24	3.14	20	6.05	2.63	27	8.15	1.94	6	2	5734	Säufer	60	542.24448549678	Schläger	60	396.491336959856	Hure	28	196.739125369654	Vater	50	160.115149461563	Bettler	12	71.0817766553513	Dieb	12	57.1173055674375	Läufer	13	54.2750984465132	Mann	19	24.4983959496725	Mutter	12	20.4931164806851	Kind	16	6.53906109081171	0.9185985192536726
Oma	29	7.69	2.52	17	5.82	3.57	19	8.58	2.36	3	4	51245	Opa	854	6427.00988272027	Mutter	745	2660.53705647429	Tante	388	2156.86038177989	Geburtstag	236	860.029786902688	Haus	364	669.149330470561	Kind	368	470.723129412465	Tod	130	263.33235549318	Teich	69	253.057076490029	Rezept	78	236.013072410274	Garten	99	228.14562889147	0.9478152079867577
Klingel	28	5.57	2.03	17	4.18	2.96	19	8.74	1.91	7	3	10067	Telefon	76	310.938480010145	Licht	51	145.334112592916	Fahrrad	36	138.999695288747	Glocke	24	113.805162107478	Gepäckträger	12	75.8911051671577	Klingel	12	75.5072420540116	Lenker	12	56.0303205911068	Wohnung	24	53.4324268466249	Ton	17	44.8923415560321	Knopf	11	41.2531257303771	0.9477952364348028
Verdrossenheit	22	2.91	1.74	23	3.00	2.54	13	3.62	2.66	14	1	1301	Politik	28	115.665429687882	Unzufriedenheit	15	103.440036679735	Mensch	10	10.7511701837342	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Bad	25	6.96	1.97	23	3.57	3.41	10	8.50	3.06	3	3	249447	Dusche	6501	43788.2858554253	Küche	7671	40725.5879493456	Zimmer	2247	8551.32512498091	Wanne	1103	6502.07115177229	Meer	1192	4159.52724577993	Balkon	599	2362.43465655019	See	666	1846.4352904699	Heizung	433	1610.19401430957	Fenster	624	1583.97215876641	Fluss	414	1171.98894305495	0.9032211770483738
Erfahrung	24	7.42	2.48	26	4.77	2.75	33	4.03	3.14	9	4	2465697	Erlebnis	9529	31631.8583848609	Umgang	10618	30188.9167946799	Kenntnis	9535	28508.6645417612	Jahr	33401	24220.0042305698	Bereich	12379	19069.7026983076	Erkenntnis	6837	17467.1007251636	Wissen	6287	13870.6461696687	Meinung	8325	13669.7345031614	Eindruck	5308	10976.1220413047	Austausch	4066	10730.853891053	0.8784066311725139
Republik	20	5.25	2.10	24	3.63	2.73	27	4.78	3.24	8	1	286571	Palast	3294	20221.7100639706	Präsident	3208	12968.9519314194	Osten	1852	7240.94511454762	Rest	1977	6906.64710297559	Platz	1595	2842.40497800488	Gründung	700	2251.29092721213	Verfassung	433	1335.73425439283	Regierung	625	1223.24582037088	Demokratie	379	872.42961034238	Unabhängigkeit	251	771.492350158915	0.9421809964611378
Verbrüderung	23	5.74	1.79	25	5.52	2.71	26	5.12	3.13	12	4	2456	Volk	81	388.626591005797	Soldat	21	84.4386594162187	Mensch	32	50.502683535821	Versuch	10	30.0862016821993	Szene	10	28.9603433965875	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Satz	24	6.04	1.81	25	1.76	1.90	19	7.21	3.03	4	3	1332715	Nummer	46570	219521.070102746	Wort	7622	15707.2114459422	Satz	4670	11097.9817919002	Sinn	3113	4594.34676346277	Buchstabe	1114	3017.42573312274	Ziffer	744	2423.63678904023	Wiederholung	671	1732.77538553601	Sieg	1163	1625.11903294984	Voraussetzung	999	1184.46094686801	Artikel	1359	1166.11831154526	0.8458126465032315
Minimum	16	4.19	1.68	29	1.52	2.18	20	5.05	4.16	7	1	73375	Maximum	1027	6930.5187551044	Aufwand	352	1268.40505553472	Anstand	57	252.357131453076	Energie	136	205.897486463668	Minimum	42	133.333521456904	Sicherheit	105	126.293947949922	Höflichkeit	28	108.64520194206	Gesetz	85	101.052107399021	Grad	62	98.2502452412765	Funktion	80	89.09677693493	0.8097563735100067
Jungfrau	28	5.36	2.02	27	3.67	3.01	17	6.06	3.21	8	1	74366	Mönch	950	5641.47671216857	Kind	1648	3924.22437318777	Mutter	598	1766.62811342619	Stier	214	1239.13138982759	Zeichen	361	1145.85500421612	Waage	220	1086.4044131201	Jungfrau	212	1054.74609116173	Frau	617	1036.87978337061	Löwe	225	1009.55184971563	Bauer	266	966.527653347496	0.9366833972431416
Dunkelheit	31	3.97	2.40	29	5.83	2.69	24	7.63	2.76	10	2	146818	Einbruch	11169	87467.1303465305	Licht	3446	14508.4077185924	Schutz	1677	6443.29901981264	Dämmerung	803	4958.41837041321	Nacht	1363	4258.94695278998	Stille	468	2130.85113322488	Welt	869	1425.43698449773	Angst	488	1076.26113519273	Fürst	251	959.993126299742	Schatten	299	921.833263096317	0.8792925012121696
Jagd	22	2.82	2.24	24	4.67	3.07	19	8.21	1.72	4	2	155352	Abschaffung	716	3693.80190561301	Ausübung	537	2606.85583488446	Göttin	366	1820.51526786516	Natur	659	1669.03901083599	Pferd	521	1300.46871379158	Hund	617	1192.23267049178	Wald	431	1040.74163015643	Insekt	220	833.089590645505	Wal	170	819.881968580778	Tier	453	753.874005955846	0.9184793399490527
Verachtung	32	2.09	2.54	21	6.81	2.60	21	4.38	2.91	10	2	26819	Hass	760	4974.8948862705	Ausdruck	198	741.294678465752	Ablehnung	142	675.405599877465	Zorn	85	413.621313586802	Mensch	284	391.547963505778	Bewunderung	69	384.208484660697	Zeichen	96	270.312615202107	Verachtung	48	260.264511726929	Erniedrigung	40	243.522904485584	Unterdrückung	50	220.820629153767	0.8945946968088722
Artikel	19	4.79	2.02	13	1.54	2.37	11	5.55	2.38	7	1	1626646	Thema	14450	26230.3603178231	Autor	6137	15303.6708031333	Kommentar	5454	14316.5709056966	Nummer	4809	10384.357999945	Sinn	4596	7268.56038339899	Auswahl	3039	6273.62144474658	Veröffentlichung	2107	5013.95135129219	Spiegel	1799	4927.16737046265	Zeitung	2354	4482.92427820269	Zeitschrift	1730	3877.76339948043	0.9223088212005457
Sekunde	25	4.88	2.13	24	3.50	2.77	20	8.10	2.31	7	3	696611	Bild	10426	24995.6993637043	Schluss	5021	18071.1414741899	Minute	5723	13825.0560239409	Meter	3476	9319.47310961569	Sekunde	2884	8845.83939231083	Zeit	4311	2948.53165136138	Kilometer	1300	2936.57255822202	Verzögerung	505	1554.21129368403	Takt	320	975.020567610483	Wasser	1078	883.260954031028	0.942702487002631
Publikum	26	5.54	2.12	27	5.07	2.70	24	6.92	3.01	8	4	696566	Applaus	2173	10497.1702638431	Reaktion	2654	8353.20155260233	Beifall	1639	7474.96965532659	Begeisterung	1814	6766.71664559634	Gunst	1451	5510.43112129932	Stimmung	1721	4800.46804414541	Presse	1509	4703.10436173587	Aufmerksamkeit	1369	3860.22716149494	Kritiker	1028	3524.65442651487	Musiker	1223	3394.26233109166	0.9368514591407185
Visum	34	4.74	2.38	22	2.91	2.83	21	7.76	3.18	5	3	67472	Erteilung	841	5510.37711552769	Pass	670	3437.69932826803	Karte	615	1967.60540281915	Beschaffung	238	1211.9533210934	Ausstellung	362	1180.36150539486	Ablauf	299	1055.21034536985	Tag	527	638.991026817741	Gültigkeit	135	603.561499636025	Flug	187	593.767632087209	Visum	126	575.122698720954	0.9604369639167318
Andeutung	28	4.61	1.85	23	4.48	2.52	25	4.12	3.03	9	1	29883	Vermutung	79	320.171027728121	Geste	52	208.696386366881	Richtung	110	187.894329840205	Andeutung	32	149.536243845675	Kunst	61	117.535613953246	Zitat	44	94.587986745568	Ahnung	38	94.4903563365696	Symbol	37	92.9210929216644	Bezug	48	81.5258156571528	Bemerkung	25	74.2299247024879	0.9229434061192757
Bargeld	21	6.33	3.20	23	4.96	2.58	22	8.77	2.54	7	3	56140	Schmuck	1113	6961.23903197819	Automat	478	2836.54031775971	Form	422	859.987297493665	Höhe	336	805.809105109624	Abschaffung	151	684.590454497013	Kredit	164	546.846319045491	Bank	223	542.46713614854	Ausland	176	526.572667549419	Aktie	136	453.863299610879	Karte	185	378.886096467979	0.9118313165461659
Topf	21	6.00	2.30	25	1.36	1.75	13	9.31	1.38	4	3	169350	Pfanne	4082	27999.4288746502	Herd	1325	8244.38406286417	Wasser	2326	6830.50173521042	Geschirr	700	3802.46057948376	Kübel	526	3293.26123299288	Besteck	443	2674.83361474091	Butter	590	2643.81753618192	Teller	441	1935.42983211585	Suppe	264	1040.35520277314	Kasten	202	1011.59151406743	0.9483788023424093
Armband	30	6.90	2.38	24	1.42	1.86	23	8.70	2.40	7	3	25284	Kette	1335	9033.31126889104	Ring	610	3343.30434931854	Anhänger	245	1190.22896234461	Uhr	338	843.336375459061	Schmuck	137	698.745293575635	Leder	138	671.370819855422	Balance	101	506.695535449326	Gürtel	78	399.593312213886	Armband	36	190.546127438311	Kategorie	63	177.92023957205	0.8943608009225535
Auferstehung	33	6.18	3.00	29	4.14	3.13	20	4.95	3.14	12	1	63949	Tod	3083	15298.7629130357	Tag	1972	5216.02439816606	Kreuz	843	4247.10598813663	Herr	1211	3788.69051422519	Fest	621	2898.90067246615	Fleisch	526	2257.63049218658	Passion	219	1328.31561925457	Kraft	426	1158.2958531592	Leib	265	1112.12692290061	Hoffnung	310	1027.84687974881	0.944851083095325
Gerichtshof	28	3.71	2.02	22	4.45	2.28	26	7.12	2.64	11	2	84393	Entscheidung	801	2317.954017114	Bund	586	2179.59011706228	Instanz	139	484.58145146136	Auffassung	161	463.456620508633	Präsident	190	449.073708852898	Richter	158	444.483715438589	Zuständigkeit	111	422.129239406423	Frage	396	375.017787128977	Auslegung	98	327.02340712177	Doktor	234	254.110244060591	0.8937951553840586
Unsicherheit	29	3.00	2.46	26	5.15	2.13	23	4.26	3.29	12	2	138285	Angst	6871	33717.015563237	Gefühl	1598	5454.41082324741	Umgang	1043	3601.43196344675	Risiko	1009	3440.20677746154	Zweifel	816	3196.30425223648	Verwirrung	426	2068.17692556641	Frage	1124	1781.37990879433	Bezug	574	1540.76470108825	Unwissenheit	244	1195.59706184095	Zeit	1154	1066.17188463459	0.9166456952465311
Ablauf	26	4.88	1.63	25	2.96	2.07	20	4.10	2.40	6	1	412058	Frist	11416	67747.988277868	Tag	4705	7067.8098608619	Veranstaltung	2491	6440.15425506948	Vertrag	2099	6038.18272608458	Jahr	6547	5776.77577950238	Struktur	1852	5496.43388761852	Garantie	1271	4877.67642330427	Gültigkeit	939	4235.70757280321	Zeit	3920	3933.06900707412	Woche	2577	3818.88682166429	0.900541152099288
Mund	21	7.14	1.62	19	5.05	2.04	26	9.62	1.24	4	3	417344	Nase	6135	30036.134405196	Mund	5252	25283.9167592651	Wasser	7405	24585.7347060596	Wort	3354	8049.6577359456	Auge	2851	6860.27410960806	Geschmack	1736	6395.93968278513	Schaum	1000	5469.99904115188	Ohr	1234	3824.62213173175	Hand	2059	3812.07604984312	Zahn	1107	3695.4306676334	0.9028013608703143
Waise	41	3.12	2.47	22	4.41	2.84	22	6.64	2.44	5	2	14360	Witwe	1967	17822.4051566225	Kind	575	1705.77664821919	Heim	42	179.225817201207	Vermögen	38	141.811385763426	Medizin	40	134.725477073379	Vater	56	128.336718813208	Betreuung	36	112.559834195683	Zahl	44	88.8498969098169	Versorgung	30	87.8352319354368	Erziehung	26	84.5054858122715	0.7916397380158784
Osten	26	4.65	2.23	24	3.46	3.23	34	6.79	2.92	5	3	423246	Richtung	14081	55988.8994629263	Land	6467	15951.5044573953	Stadt	3690	7258.94401158212	Republik	1852	7240.94511454762	Insel	2158	6638.32615584389	Reich	652	1641.10656189292	Kirche	1040	1598.92740545483	Blick	1003	1510.46798993744	Gebiet	771	1344.08350014401	Region	804	1248.38384171247	0.8858597030677686
Stand	22	4.77	1.23	14	1.36	1.55	17	4.53	3.00	5	1	680496	Technik	33342	169133.248975647	Ding	19944	76618.6789657376	Wissenschaft	7134	28748.0024688314	Forschung	6678	25727.5780759505	Wissen	2363	6091.15879354358	Entwicklung	3078	5627.02014748108	Planung	1947	5435.88734142374	Vorbereitung	1638	4597.63790936361	Ermittlung	1306	4400.2279964829	Diskussion	2047	4309.3484214438	0.9185566013386222
Stroh	25	5.84	1.68	27	2.22	2.45	25	8.60	2.81	5	3	42987	Heu	5087	43721.3275205276	Holz	1113	5549.37884786266	Gold	430	1877.50517165149	Laub	304	1866.94605886669	Gras	259	1287.1822368929	Kopf	409	1215.37640596361	Stall	223	1038.11650765995	Getreide	182	914.300574397646	Hafer	123	765.328161726852	Löwe	159	723.337941246824	0.8243501472294076
Manie	26	2.96	2.37	17	6.12	3.62	25	4.28	3.16	5	2	5080	Melancholie	34	230.763569386592	Phase	47	195.86949584841	Symptom	37	166.73066309265	Störung	27	109.476086079	Manie	14	106.800082520074	Form	34	71.3988712823778	Wahn	11	61.8586223172741	Behandlung	18	47.5678344941665	Episode	11	42.605022150134	Wechsel	13	41.2060627986486	0.9384284603239379
Kraftwagen	37	5.54	2.34	16	3.50	2.92	26	8.77	1.84	10	3	2210	Herstellung	89	528.556081625562	Hersteller	93	468.641193010671	Nutzung	36	149.656975141667	Benutzung	26	143.566487213654	Diebstahl	24	140.959300549376	Motorrad	19	92.4422371828073	Maschine	11	35.9651159038047	Zahl	10	22.5571576525786	NA	0	0	NA	0	0	0.0
Zucht	23	3.87	2.38	20	4.10	3.09	18	5.39	2.79	5	1	100689	Haltung	2964	16330.1551893471	Ordnung	1977	8767.63464710984	Tier	909	2541.08952276112	Hund	787	2054.4706120526	Sport	581	1929.51758706775	Rasse	427	1742.14737117209	Sitte	166	726.785944042858	Ausbildung	303	689.752679436263	Katze	240	608.182560031666	Fütterung	135	608.089033752606	0.9253895290444287
Veränderung	36	5.44	2.12	26	5.62	3.28	20	4.15	3.22	11	4	810121	Verbesserung	1854	4854.50523865473	Gehirn	1515	4656.07715665174	Entwicklung	2991	4655.33669865955	Gesellschaft	2403	3999.70988806683	Mut	1358	3777.32614477515	Verhalten	1720	3754.19064032483	Klima	1174	3343.10040887552	Körper	1771	2923.04552491588	Struktur	1408	2835.63691350252	Neuerung	887	2793.49535933485	0.8453661079926957
Maler	31	6.13	2.06	32	2.91	3.50	25	8.08	2.14	5	3	141779	Dichter	1891	10637.0504642753	Schriftsteller	1500	7812.80557292093	Musiker	1489	6728.68795554346	Werk	1384	4320.41952054203	Künstler	1052	3714.33074060611	Bild	1422	2772.6434988598	Gemälde	395	1763.74759945248	Romantik	248	1151.04785319049	Ausbildung	467	1114.28994678897	Beruf	409	1096.05078308323	0.9535661279503156
Medikament	33	4.48	1.77	24	4.08	2.84	24	8.08	2.52	10	3	430354	Einnahme	6622	32790.2609770057	Behandlung	4312	15154.5394198895	Wirkung	2727	8380.53780320577	Alkohol	2129	8182.39011357211	Droge	1904	7836.08072208346	Therapie	2146	7236.8350109607	Gabe	1385	6038.31588265505	Einsatz	2431	5589.42850559449	Arzt	2197	5578.68140205675	Patient	2042	4930.07578081848	0.9547241342670694
Metall	24	5.13	1.92	24	3.29	2.97	19	7.47	2.84	6	3	220104	Holz	6643	34157.3973250601	Glas	3354	15914.5518822332	Metall	2276	11167.8361864196	Keramik	1208	7010.02673459078	Stein	1551	5439.69249789613	Stück	1407	3569.41174529382	Gold	808	2720.10108640154	Kupfer	510	2380.15600298934	Erde	857	2261.51835203902	Leder	542	2149.90121867533	0.9587816671417547
Auswahl	29	5.79	2.18	25	3.04	2.70	27	3.33	2.69	7	1	776374	Produkt	4035	8913.52732686556	Artikel	3039	6273.62144474658	Material	2298	5143.87600119878	Farbe	2281	4531.83436575216	Bewerber	1099	3452.65286495686	Bild	3261	3425.07608966514	Hotel	1668	3129.09936935921	Getränk	1063	2850.01264524147	Thema	3030	2843.95445771041	Möglichkeit	2413	2795.43148356713	0.9047311734517459
Objekt	27	4.59	1.37	23	2.35	2.48	25	4.96	3.18	6	1	572211	Klasse	3246	8726.17134243788	Typ	1910	5426.19209311495	Eigenschaft	1801	5206.46156359993	Bild	3349	4584.01805981446	Objekt	1052	2390.85408395974	Größe	1175	2288.53513530142	Prädikat	478	2097.98668755086	Person	1578	1929.59829238765	Sammlung	741	1740.06189753418	Raum	1264	1678.39508643747	0.9402568136137311
Astronaut	27	5.81	1.64	25	3.32	2.53	21	9.67	1.11	9	3	24803	Mond	135	613.351599639512	Wissenschaftler	73	225.925040731309	Leben	127	168.106889857481	Erde	69	165.813719747574	Mission	42	128.988950427	Transport	40	124.777474634918	Doktor	83	116.856645642857	Gott	83	115.119362951453	Landung	26	101.025374690994	Training	40	95.6076049731957	0.9437061077080882
Staub	27	3.52	2.29	21	2.71	2.95	15	8.20	2.62	5	3	138106	Schmutz	3487	25359.0493398288	Dreck	2022	12570.6979874209	Sand	1525	7437.66786093078	Staub	950	4831.73682643715	Erde	783	2407.76992662524	Wasser	976	2229.77009898611	Wolke	399	1522.92948953999	Wind	469	1431.1133814537	Schweiß	291	1411.23812422507	Dampf	282	1287.4964325679	0.9674325206667198
Raum	20	5.40	1.96	22	2.05	2.44	22	6.50	3.08	4	3	1826942	Zeit	43704	86480.6104144458	Mensch	23831	37216.0265197577	Selbstbewusstsein	6724	27804.2796974218	Verfügung	6294	12812.204635625	Stille	3029	11807.7934795614	Mitte	5499	11722.6291068806	Raum	5300	8654.10916886894	Uhr	6225	6737.5707348746	Erdgeschoss	1478	5450.75971975318	Entfaltung	1397	5345.77960264061	0.9363807524075358
Nonne	34	5.50	2.06	25	2.24	2.28	20	8.65	2.58	5	3	34682	Mönch	4490	37066.5868816114	Kloster	693	3836.68356025755	Priester	427	2323.6337889867	Schwester	128	429.196203709205	Orden	84	371.789308054645	Leben	198	290.869770584651	Pater	46	195.913238720254	Tracht	37	188.732729296843	Nonne	32	147.584354942307	Pfarrer	51	142.045605830029	0.8556699557164897
Disziplin	28	5.25	2.73	21	3.52	3.08	25	4.72	3.26	9	1	209079	Ordnung	1633	5706.05750257512	Wissenschaftler	1071	3831.14434951687	Gehorsam	457	2271.19435578261	Geduld	548	2071.63367576028	Profession	254	1351.283735749	Dressur	245	1244.94430062716	Vertreter	461	1087.32094077267	Disziplin	334	1051.32410430798	Philosophie	295	824.75579510532	Psychologie	200	611.781389461605	0.9845307457083848
Legende	19	6.37	2.19	20	2.70	2.99	16	4.81	2.34	7	1	139669	Mythos	4325	29012.4219550114	Geschichte	1934	5558.88923109685	Märchen	1025	5369.77153390872	Reich	685	2574.37887266952	Anekdote	226	1070.41388302335	Wahrheit	365	1009.41163123914	Wirklichkeit	315	925.442863840381	Leidenschaft	235	808.44635605373	Legende	196	725.385032213535	Ursprung	135	387.502271452529	0.9065282678624467
Fest	33	7.12	2.39	33	6.12	2.90	19	7.68	2.36	4	4	335975	Liebe	4688	16875.1886254085	Veranstaltung	3027	9309.30127827902	Fest	1946	7965.08104850133	Brauch	805	3820.86988701583	Weihnachten	1114	3640.24795069789	Freude	1256	3405.54814558255	Auferstehung	621	2898.90067246615	Begegnung	865	2672.31362427374	Sinn	1327	2546.76432886712	Ausflug	634	1983.35631306959	0.9730811710218765
Schweiß	28	3.64	2.93	20	5.20	2.95	25	8.08	2.48	7	2	58126	Blut	2170	12134.474707095	Tropfen	352	1815.36004952663	Staub	291	1411.23812422507	Schmutz	240	1330.32288467866	Geruch	277	1315.72198986501	Arbeit	477	1009.63263153647	Gesicht	325	1008.57337547272	Körper	356	1004.9306581747	Stirn	198	946.633257381438	Dreck	175	825.408759261028	0.9296235632441675
Kehrseite	26	4.08	1.92	29	2.90	2.51	13	5.00	2.86	9	1	16057	Medaille	3191	29642.6092170008	Entwicklung	110	275.444218958133	Freiheit	56	174.991633424636	Fortschritt	37	126.215441017295	Ruhm	23	101.277673555036	Liebe	42	90.7232859551075	Kehrseite	14	79.9344891432639	Wohlstand	18	68.1467329861974	Leben	51	54.8114733573881	Kapitalismus	15	50.6935406666645	0.7670307248903175
